category,sub_category,product_name,total_revenue,total_profit,avg_margin_pct,total_units,order_count,revenue_rank
Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,88.92,24.0084,27.0,13,3,707
Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,95.076,21.0168,18.6,12,5,676
Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,279.3,67.7768,24.5625,32,8,365
Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,195.05200000000002,49.8641,23.083333333333332,13,3,462
Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",458.7,103.416,21.392857142857142,36,7,272
Office Supplies,Supplies,Acme Kleen Earth Office Shears,44.232,11.1744,21.9,12,5,908
Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,35.587999999999994,7.462,18.333333333333332,7,3,950
Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,159.402,26.2242,18.071428571428573,21,7,516
Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,90.88,26.3552,29.000000000000004,16,4,696
Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,43.67,-3.4936000000000003,-7.25,12,3,912
Office Supplies,Supplies,Acme Serrated Blade Letter Opener,13.992,-1.7489999999999999,-11.375,5,2,1030
Office Supplies,Supplies,Acme Softgrip Scissors,166.056,33.1298,20.124999999999996,23,4,509
Office Supplies,Supplies,Acme Stainless Steel Office Snips,81.424,12.431700000000001,17.875,13,4,745
Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,196.01999999999998,37.026,17.875,22,6,461
Office Supplies,Supplies,Acme Titanium Bonded Scissors,102.0,20.23,18.6,13,5,650
Office Supplies,Supplies,Acme Value Line Scissors,76.64999999999999,20.44,24.75,22,10,765
Office Supplies,Supplies,Compact Automatic Electric Letter Opener,2982.75,-57.268800000000006,-4.125,26,8,54
Office Supplies,Supplies,"Elite 5"" Scissors",179.14,37.18,22.5,24,7,480
Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",217.224,45.8584,20.125,14,4,431
Office Supplies,Supplies,Fiskars Home & Office Scissors,97.68,27.3504,28.0,11,3,663
Office Supplies,Supplies,Fiskars Softgrip Scissors,307.44,86.0832,28.0,28,7,346
Office Supplies,Supplies,Fiskars Spring-Action Scissors,75.492,13.4208,16.75,6,4,771
Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,17030.311999999998,-262.00480000000005,-4.0,11,3,5
Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,9.568,2.2880000000000003,21.25,5,2,1047
Office Supplies,Supplies,Letter Slitter,10.08,0.3024,3.0,4,2,1044
Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,16656.2,-1299.1836,-10.249999999999998,22,6,6
Office Supplies,Supplies,Martin-Yale Premier Letter Opener,236.99200000000002,-12.879999999999999,-7.392857142857143,20,7,411
Office Supplies,Supplies,Premier Automatic Letter Opener,2836.366,-427.8586,-11.55,14,5,58
Office Supplies,Supplies,Premier Electric Letter Opener,2641.6079999999997,-7.105427357601002e-15,-3.90625,24,8,62
Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,23.864,-4.1133999999999995,-11.375,9,2,998
Office Supplies,Supplies,Staple remover,263.088,24.067800000000002,-4.083333333333333,61,18,385
Office Supplies,Supplies,Stiletto Hand Letter Openers,136.32,-21.983999999999998,-15.1875,17,4,570
Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,88.074,32.2938,37.3,14,5,385
Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,499.75,99.55019999999999,15.3,26,5,259
Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,491.836,32.989000000000004,4.375,17,4,263
Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,563.812,66.2779,11.125,21,8,244
Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,495.6,16.107,3.249999999999999,9,2,262
Technology,Accessories,Belkin Standard 104 key USB Keyboard,265.538,5.1065000000000005,-2.7083333333333335,21,6,329
Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,1229.754,-11.997600000000006,-0.6250000000000007,27,8,173
Technology,Accessories,Cherry 142-key Programmable Keyboard,479.72,52.7692,10.999999999999998,4,1,268
Technology,Accessories,Dell Slim USB Multimedia Keyboard,125.0,30.0,24.0,5,2,375
Technology,Accessories,Enermax Acrylux Wireless Keyboard,2450.16,630.468,29.125,29,6,91
Technology,Accessories,Enermax Aurora Lite Keyboard,1641.1499999999999,722.106,44.0,21,5,138
Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,469.402,150.3748,32.8,24,5,273
Technology,Accessories,First Data FD10 PIN Pad,1722.2,15.800000000000004,1.0,24,5,132
Technology,Accessories,First Data TMFD35 PIN Pad,571.2,119.952,21.0,4,2,243
Technology,Accessories,HP Standard 104 key PS/2 Keyboard,275.5,58.0,18.75,20,6,327
Technology,Accessories,Hypercom P1300 Pinpad,1108.8,275.31,23.5,21,7,185
Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,2098.88,881.5296,42.0,16,3,108
Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,2659.84,398.976,15.0,16,4,81
Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,1007.152,342.56419999999997,34.44444444444444,34,9,194
Technology,Accessories,Imation 30456 USB Flash Drive 8GB,154.56,8.556,3.4,23,5,365
Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,467.21999999999997,143.76,31.0,18,5,276
Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,350.20399999999995,8.7551,5.75,13,3,307
Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,357.0,23.25,2.65625,25,8,304
Technology,Accessories,Imation Clip USB flash drive - 8 GB,443.68,1.88,-4.071428571428571,25,7,282
Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,1926.9360000000001,408.744,21.45833333333333,32,5,121
Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,888.966,196.0284,20.833333333333332,24,6,202
Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,54.57599999999999,17.6235,26.875,5,2,399
Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,42.42,8.9082,21.000000000000004,14,3,401
Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,1690.8220000000001,360.962,21.25,20,6,134
Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,321.846,106.176,32.291666666666664,20,6,316
Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,1703.7160000000001,357.5404,18.4,33,5,133
Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,549.89,120.9758,21.625,13,4,248
Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,360.712,127.06899999999999,35.87499999999999,10,2,302
Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,324.0,58.32,18.000000000000004,18,6,314
Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,148.03199999999998,24.672,13.333333333333334,15,3,367
Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,75.1,1.2015999999999998,4.333333333333333,6,3,391
Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,477.93,64.7085,12.76923076923077,57,13,269
Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,355.95,5.4239999999999995,-0.7142857142857143,22,7,305
Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,202.68,16.2144,8.0,6,2,350
Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,44.03,-2.0229999999999997,-0.3333333333333339,9,3,400
Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,367.092,22.433400000000002,6.4,13,5,299
Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,1409.53,536.2212000000001,37.46666666666667,52,15,154
Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,533.078,160.2163,27.41666666666666,19,6,253
Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,778.736,42.536,2.5,50,12,211
Technology,Accessories,Logitech G105 Gaming Keyboard,759.936,78.36840000000001,5.7,14,5,213
Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,1039.87,43.194599999999994,-0.125,14,4,189
Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,4389.246,729.0612,15.437499999999998,36,8,45
Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,2157.8340000000003,699.3462,31.25,17,6,105
Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,1247.844,377.5528,32.0,17,4,170
Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,1399.8,429.7386,29.875,21,4,155
Technology,Accessories,Logitech G600 MMO Gaming Mouse,1615.798,540.7324,34.0,21,8,142
Technology,Accessories,Logitech G602 Wireless Gaming Mouse,1999.75,515.1356000000001,27.11111111111111,29,9,116
Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,2339.766,889.9110000000001,35.55555555555556,25,9,96
Technology,Accessories,Logitech Illuminated Ultrathin Keyboard with Backlighting,170.97,70.0977,41.0,3,1,363
Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,1154.664,47.2815,2.099999999999999,25,5,178
Technology,Accessories,Logitech Keyboard K120,174.24,-19.602,-11.25,12,3,361
Technology,Accessories,Logitech M510 Wireless Mouse,239.94,52.3869,21.833333333333332,7,3,338
Technology,Accessories,Logitech Media Keyboard K200,503.856,50.3856,8.875,16,4,257
Technology,Accessories,Logitech Trackman Marble Mouse,773.742,286.70439999999996,35.55555555555556,28,9,212
Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,551.908,89.985,18.333333333333332,11,3,247
Technology,Accessories,Logitech Wireless Gaming Headset G930,2879.82,763.1523,26.5,21,6,74
Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,386.90999999999997,133.269,33.625,10,2,291
Technology,Accessories,Logitech Wireless Headset h800,2799.72,719.928,29.583333333333332,32,6,77
Technology,Accessories,Logitech Wireless Marathon Mouse M705,1409.718,554.889,39.4375,30,8,153
Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,1799.82,497.9502,29.142857142857142,21,7,128
Technology,Accessories,Logitech Wireless Touch Keyboard K400,364.854,53.7285,10.083333333333334,15,3,300
Technology,Accessories,Logitech diNovo Edge Keyboard,7399.704,1432.4427,19.15,31,5,22
Technology,Accessories,Logitech Gaming G510s - Keyboard,2362.7219999999998,676.5204,30.0,31,8,93
Technology,Accessories,Logitech Illuminated - Keyboard,1139.81,515.914,45.833333333333336,20,6,180
Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,207.896,62.7686,31.25,11,6,347
Technology,Accessories,Logitech MX Performance Wireless Mouse,789.822,211.8159,28.0,23,7,209
Technology,Accessories,Logitech P710e Mobile Speakerphone,10196.604,1645.3611,12.25,41,9,12
Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),3743.7920000000004,21.598799999999997,-3.4,22,5,59
Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",383.04,148.96,38.125,4,2,294
Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,5609.83,2243.932,40.0,17,4,34
Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,11.682,4.6035,39.5,13,5,411
Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,264.438,88.4115,30.9375,17,4,330
Technology,Accessories,Maxell 4.7GB DVD-R,1231.692,411.2262,31.613636363636363,49,11,171
Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,19.008,7.3656,38.4,21,5,407
Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,146.55599999999998,41.418,25.75,10,4,369
Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",503.28,181.1808,36.00000000000001,24,5,258
Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",232.764,72.5676,30.7,26,5,341
Technology,Accessories,Maxell CD-R Discs,15.76,3.7036,20.666666666666668,9,3,408
Technology,Accessories,Maxell DVD-RAM Discs,296.64,127.5552,43.0,18,3,320
Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",374.072,122.36,32.5,24,4,297
Technology,Accessories,Maxell LTO Ultrium - 800 GB,1086.012,156.4641,11.40625,41,8,186
Technology,Accessories,Maxell iVDR EX 500GB Cartridge,2755.4,1184.8220000000001,43.0,10,2,78
Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",373.78,24.8054,5.2,26,5,298
Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",472.86,-32.2695,-4.625,17,4,272
Technology,Accessories,Memorex Froggy Flash Drive 4 GB,136.276,42.4214,32.9,14,5,370
Technology,Accessories,Memorex Froggy Flash Drive 8 GB,536.05,189.57,33.28125,32,8,252
Technology,Accessories,Memorex Micro Travel Drive 16 GB,556.452,126.1611,23.607142857142858,39,6,246
Technology,Accessories,Memorex Micro Travel Drive 32 GB,379.70399999999995,129.97560000000001,34.45,12,5,295
Technology,Accessories,Memorex Micro Travel Drive 4 GB,103.88,37.418,38.25,11,3,381
Technology,Accessories,Memorex Micro Travel Drive 8 GB,299.0,113.1,38.125,26,8,319
Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,718.65,280.2735,39.0,45,6,221
Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,280.0,109.19999999999999,39.0,14,2,324
Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13.616,3.5742,26.25,2,1,410
Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,543.6,228.312,42.0,15,6,250
Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,194.54399999999998,53.268,26.8,20,5,354
Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,440.0,84.5,17.708333333333332,18,6,284
Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,107.964,9.5968,7.750000000000002,4,2,377
Technology,Accessories,Micropad Numeric Keypads,291.85400000000004,66.9665,20.3125,15,4,321
Technology,Accessories,Microsoft Arc Touch Mouse,359.70000000000005,91.124,28.0,7,2,303
Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,557.814,107.66409999999999,17.050000000000004,19,5,245
Technology,Accessories,Microsoft Natural Keyboard Elite,1497.0,20.957999999999995,-0.9375,29,4,149
Technology,Accessories,Microsoft Sculpt Comfort Mouse,1574.03,634.406,39.8,42,10,146
Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,591.852,183.954,27.75,15,4,238
Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,2623.8360000000002,723.1548,30.7,18,5,84
Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,1890.0,622.8,31.428571428571427,22,7,125
Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,59.976,11.9952,20.0,3,1,397
Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",419.88,29.391599999999997,7.0,12,3,286
Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,1619.676,514.897,29.583333333333332,34,9,141
Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,1913.13,587.1329999999999,28.812499999999993,18,4,123
Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,10822.36,3085.0325000000003,26.3,35,10,11
Technology,Accessories,Plantronics S12 Corded Telephone Headset System,2242.032,754.5300000000001,32.5,23,6,100
Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,9367.289999999999,3696.2819999999997,40.0,24,7,13
Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,2619.738,995.9004,39.333333333333336,29,6,85
Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,2159.73,479.94,21.25,30,8,104
Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,5119.744000000001,2155.8922000000002,40.964285714285715,26,7,37
Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,105.14399999999999,0.8087999999999997,6.833333333333332,9,3,379
Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,96.418,29.197,29.875,15,4,383
Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,107.912,14.924,12.25,10,3,378
Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,361.38,102.708,26.333333333333332,20,6,301
Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,25.96,5.5165,21.25,5,2,406
Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,1184.032,319.61600000000004,24.16666666666667,34,9,176
Technology,Accessories,SanDisk Cruzer 8 GB USB Flash Drive,27.168,-1.3584,-5.0,4,1,405
Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,329.946,-48.5826,-10.785714285714286,31,7,313
Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,884.0,38.012,1.1363636363636365,44,11,203
Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,927.768,37.9905,-0.125,25,6,196
Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,190.772,5.155999999999999,-1.25,16,4,355
Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,251.4,52.794,21.0,12,4,334
Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,899.75,132.0833,14.416666666666666,27,9,201
Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,27.192,0.3399,1.25,3,1,404
Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,1489.334,255.3144,15.555555555555555,29,9,150
Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,250.92000000000002,35.1288,14.0,18,3,335
Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,582.6759999999999,57.3278,8.625,13,4,240
Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",626.538,212.298,29.6,25,5,229
Technology,Accessories,V7 USB Numeric Keypad,461.868,-58.7832,-10.4375,16,4,278
Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",83.44,11.473,13.750000000000002,14,3,387
Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",150.67000000000002,41.955799999999996,26.3,14,5,366
Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",248.292,91.0404,34.45,12,5,336
Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",184.536,67.104,37.0,30,6,358
Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",80.78,16.156,21.25,8,4,388
Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,1007.4,33.81,-0.2916666666666667,17,6,193
Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,3998.4,499.8,13.375,35,8,53
Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,708.0,120.36,17.0,12,4,223
Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,4859.838,1154.9615000000001,23.392857142857142,19,7,40
Technology,Copiers,Canon Image Class D660 Copier,3959.9339999999997,1691.9718,39.25,7,2,56
Technology,Copiers,Canon Imageclass D680 Copier / Fax,8959.872,2799.96,29.416666666666664,16,5,15
Technology,Copiers,Canon PC-428 Personal Copier,4119.794,1469.9265,32.27777777777778,25,6,50
Technology,Copiers,Canon PC1060 Personal Laser Copier,11619.833999999999,4570.9347,37.0625,19,4,9
Technology,Copiers,Canon PC1080F Personal Copier,5999.9,1973.9670999999998,35.1875,11,4,31
Technology,Copiers,Canon PC940 Copier,5669.874,2092.4535,30.805555555555557,15,3,33
Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,61599.824,25199.928,38.46666666666667,20,5,1
Technology,Copiers,Hewlett Packard 310 Color Digital Copier,4199.86,839.972,18.333333333333332,16,6,48
Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,8899.822,3124.9375,33.86904761904761,21,7,16
Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,18839.686,6983.8836,32.833333333333336,38,8,3
Technology,Copiers,Sharp 1540cs Digital Laser Copier,4399.92,1649.97,38.095238095238095,10,7,44
Technology,Copiers,Sharp AL-1530CS Digital Copier,6399.872,2064.9587,30.9375,17,4,27
Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",14299.89,3717.9714000000004,26.0,11,2,6
Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",2339.982,-467.9964,-16.999999999999996,3,2,95
Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,917.8979999999999,393.2563,40.375,11,2,197
Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,7699.89,3772.9461,49.0,11,2,20
Technology,Machines,Bady BDG101FRU Card Printer,9279.884,1327.9834,8.291666666666668,14,4,14
Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.991,-319.1916,-93.33333333333333,3,1,308
Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979,43.1991,4.285714285714286,3,1,192
Technology,Machines,Canon PC170 Desktop Personal Copier,575.82,67.179,11.666666666666666,6,2,241
Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991.98,1995.99,50.0,2,1,54
Technology,Machines,Cisco 8961 IP Phone Charcoal,224.937,-164.9538,-73.33333333333333,3,1,342
Technology,Machines,Cisco 9971 IP Video Phone Charcoal,4268.0,466.4,-17.0,16,2,46
Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,1391.4,-55.656,-3.9999999999999996,4,2,158
Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,385.8,130.2075,33.75,5,1,292
Technology,Machines,Cisco SPA525G2 5-Line IP Phone,1379.92,648.5624,47.0,8,1,161
Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,22638.48,-1811.0784,-8.0,6,1,2
Technology,Machines,Cubify CubeX 3D Printer Double Head Print,11099.963,-8879.9704,-95.27777777777779,9,3,10
Technology,Machines,Cubify CubeX 3D Printer Triple Head Print,7999.98,-3839.9904,-48.00000000000001,4,1,18
Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,1343.9160000000002,463.971,6.9444444444444455,11,3,163
Technology,Machines,Epson Perfection V600 Photo Scanner,206.991,-172.4925,-83.33333333333333,3,1,348
Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,1212.705,-1057.23,-82.5,10,2,175
Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",279.96,120.3828,43.0,4,2,325
Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,2541.8360000000002,1092.6795,40.416666666666664,17,3,87
Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",18374.895,4094.9766,9.333333333333332,12,3,4
Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",449.97,47.9968,10.26785714285714,4,2,280
Technology,Machines,Hewlett-Packard 300S Scientific Calculator,131.1,60.306,46.0,10,2,372
Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,3040.0,1459.2,48.00000000000001,8,1,71
Technology,Machines,Hewlett-Packard Deskjet 5550 Printer,597.132,49.761,8.333333333333334,3,1,236
Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,1396.21,139.621,12.571428571428573,6,2,156
Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,447.968,139.99,31.25,4,1,281
Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,101.994,-71.3958,-70.0,2,1,382
Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,3404.5,1668.205,49.0,5,1,65
Technology,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner,350.973,152.0883,43.333333333333336,3,1,306
Technology,Machines,Konica Minolta magicolor 1690MF Multifunction Printer,319.92,118.3704,37.0,8,1,317
Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,600.0,218.4,20.5,6,2,234
Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,16829.901,-4589.973,-36.11111111111111,18,4,5
Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,723.51,-506.457,-70.0,6,2,220
Technology,Machines,Lexmark S315 Color Inkjet Printer,299.97,34.996500000000005,-21.45833333333333,5,2,318
Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer,396.0,190.08,48.00000000000001,4,1,289
Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,479.988,55.9986,11.666666666666666,2,1,267
Technology,Machines,Okidata B400 Printer,1029.6,115.83,11.25,3,2,191
Technology,Machines,Okidata B401 Printer,179.991,-251.9874,-140.0,3,1,359
Technology,Machines,Okidata C331dn Printer,3210.8,111.68,1.3333333333333337,12,5,66
Technology,Machines,Okidata C610n Printer,2011.9,-292.04999999999995,-21.714285714285715,5,2,115
Technology,Machines,Okidata MB491 Multifunction Printer,2844.2999999999997,-434.13,-67.29166666666667,9,2,76
Technology,Machines,Okidata MB760 Printer,7834.4,881.37,11.25,7,2,19
Technology,Machines,Panasonic KX MB2061 Multifunction Printer,2396.4,179.73,7.5,10,1,92
Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,1619.82,-22.497500000000002,-58.16666666666666,5,2,140
Technology,Machines,Penpower WorldCard Pro Card Scanner,91.475,-1.8295,-2.0,1,1,384
Technology,Machines,Plantronics Single Ear Headset,29.925,-21.945,-73.33333333333333,5,1,403
Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,465.64500000000004,36.916,-35.86111111111111,14,3,277
Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),506.28,177.198,35.0,3,1,256
Technology,Machines,Star Micronics TSP100 TSP143LAN Receipt Printer,1035.8,269.308,26.0,4,1,190
Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,1286.85,360.318,27.678571428571423,4,2,167
Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,2330.65,-785.7620000000001,-42.5,13,4,97
Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,2359.9410000000003,-447.9888,-42.5,13,3,94
Technology,Machines,Texas Instrument TI-15 Fraction Calculator,41.905,-20.519,-23.75,8,2,402
Technology,Machines,Texas Instruments TI-34 Scientific Calculator,204.507,64.6506,24.916666666666668,12,3,349
Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black",71.976,24.2919,33.75,3,1,392
Technology,Machines,Wasp CCD Handheld Bar Code Reader,336.51,44.868,13.333333333333334,3,1,311
Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,-251.9958,-10.0,7,1,88
Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,-938.28,-133.33333333333331,6,1,224
